0.9	0.7000000000000001	0.6300000000000001	(0.9, 0.6300000000000001)	4	179	(104,)	228	61.55999999999998	{104, 63}	228	61.55999999999998	(63, 104)	318	85.85999999999997	{104, 63}	318	85.85999999999997
0.9	0.8	0.7200000000000001	(0.9, 0.7200000000000001)	4	238	(104,)	228	41.039999999999985	{104, 63}	228	41.039999999999985	(63, 104)	318	57.23999999999998	{104, 63}	318	57.23999999999998
0.9	0.9	0.81	(0.9, 0.81)	4	306	(104,)	228	20.519999999999992	{104, 63}	228	20.519999999999992	(63, 104)	318	28.61999999999999	{104, 63}	318	28.61999999999999
0.9	1.0	0.9	(0.9, 0.9)	4	306	(104,)	228	0.0	{104, 63}	228	0.0	(63, 104)	318	0.0	{104, 63}	318	0.0
1.0	0.0	0.0	(1.0, 0.0)	0	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
1.0	0.1	0.1	(1.0, 0.1)	0	3	(739,)	0	0.0	{301, 677}	0	0.0	(739, 677)	0	0.0	{301, 677}	0	0.0
1.0	0.2	0.2	(1.0, 0.2)	0	10	(984,)	0	0.0	{828, 63}	0	0.0	(984, 828)	0	0.0	{828, 63}	0	0.0
1.0	0.30000000000000004	0.30000000000000004	(1.0, 0.30000000000000004)	0	30	(1190,)	0	0.0	{894, 63}	0	0.0	(1190, 1023)	0	0.0	{894, 63}	0	0.0
1.0	0.4	0.4	(1.0, 0.4)	0	60	(1190,)	0	0.0	{894, 1023}	0	0.0	(1190, 1079)	0	0.0	{894, 1023}	0	0.0
1.0	0.5	0.5	(1.0, 0.5)	0	104	(1215,)	0	0.0	{762, 1023}	0	0.0	(1215, 1023)	0	0.0	{762, 1023}	0	0.0
1.0	0.6000000000000001	0.6000000000000001	(1.0, 0.6000000000000001)	0	150	(1215,)	0	0.0	{1005, 1023}	0	0.0	(1215, 1023)	0	0.0	{1005, 1023}	0	0.0
1.0	0.7000000000000001	0.7000000000000001	(1.0, 0.7000000000000001)	0	226	(1215,)	0	0.0	{498, 1023}	0	0.0	(1215, 1023)	0	0.0	{498, 1023}	0	0.0
1.0	0.8	0.8	(1.0, 0.8)	0	306	(1215,)	0	0.0	{1018, 1023}	0	0.0	(1215, 1023)	0	0.0	{1018, 1023}	0	0.0
1.0	0.9	0.9	(1.0, 0.9)	0	306	(1215,)	0	0.0	{1018, 1023}	0	0.0	(1215, 1023)	0	0.0	{1018, 1023}	0	0.0
1.0	1.0	1.0	(1.0, 1.0)	0	306	(1215,)	0	0.0	{1018, 1023}	0	0.0	(1215, 1023)	0	0.0	{1018, 1023}	0	0.0
