did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	3.0	RI	h2	4	(0.9, 0.55)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.6)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.65)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.7)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.75)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.8)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.85)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.9)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.95)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 1.0)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.2)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.25)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.3)	{72, 53, 125, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.35)	{72, 53, 125, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.4)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.45)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.5)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.55)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.6)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.65)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.7)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.75)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.8)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.85)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.9)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 0.95)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.95, 1.0)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.2)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.25)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.3)	{72, 53, 125, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.35)	{72, 53, 125, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.4)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.45)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.5)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.55)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.6)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.65)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.7)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.75)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.8)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.85)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.9)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 0.95)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(1.0, 1.0)	{72, 143, 53, 183}	0	0	0.0	0.0
