did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	RI	h1	1	(0.1, 0.25)	{53}	821	390.49	-123.15	-15.52
d1	2.0	RI	h1	1	(0.1, 0.3)	{53}	821	390.49	-164.2	-35.05
d1	2.0	RI	h1	1	(0.1, 0.35)	{53}	821	390.49	-205.25	-54.57
d1	2.0	RI	h1	1	(0.1, 0.4)	{53}	821	390.49	-246.3	-74.1
d1	2.0	RI	h1	1	(0.1, 0.45)	{53}	821	390.49	-287.35	-93.62
d1	2.0	RI	h1	1	(0.1, 0.5)	{53}	821	390.49	-328.4	-113.14
d1	2.0	RI	h1	1	(0.1, 0.55)	{53}	821	390.49	-369.45	-132.67
d1	2.0	RI	h1	1	(0.1, 0.6)	{53}	821	390.49	-410.5	-152.19
d1	2.0	RI	h1	1	(0.1, 0.65)	{53}	821	390.49	-451.55	-171.72
d1	2.0	RI	h1	1	(0.1, 0.7)	{53}	821	390.49	-492.6	-191.24
d1	2.0	RI	h1	1	(0.1, 0.75)	{53}	821	390.49	-533.65	-210.77
d1	2.0	RI	h1	1	(0.1, 0.8)	{53}	821	390.49	-574.7	-230.29
d1	2.0	RI	h1	1	(0.1, 0.85)	{53}	821	390.49	-615.75	-249.82
d1	2.0	RI	h1	1	(0.1, 0.9)	{53}	821	390.49	-656.8	-269.34
d1	2.0	RI	h1	1	(0.1, 0.95)	{53}	821	390.49	-697.85	-288.86
d1	2.0	RI	h1	1	(0.1, 1.0)	{53}	821	390.49	-738.9	-308.39
d1	2.0	RI	h1	1	(0.15, 0.0)	{53}	821	390.49	123.15	123.15
d1	2.0	RI	h1	1	(0.15, 0.05)	{53}	821	390.49	82.1	103.63
d1	2.0	RI	h1	1	(0.15, 0.1)	{53}	821	390.49	41.05	84.1
d1	2.0	RI	h1	1	(0.15, 0.15)	{53}	821	390.49	0.0	64.58
d1	2.0	RI	h1	1	(0.15, 0.2)	{53}	821	390.49	-41.05	45.05
d1	2.0	RI	h1	1	(0.15, 0.25)	{53}	821	390.49	-82.1	25.53
d1	2.0	RI	h1	1	(0.15, 0.3)	{53}	821	390.49	-123.15	6.0
d1	2.0	RI	h1	1	(0.15, 0.35)	{53}	821	390.49	-164.2	-13.52
d1	2.0	RI	h1	1	(0.15, 0.4)	{53}	821	390.49	-205.25	-33.05
d1	2.0	RI	h1	1	(0.15, 0.45)	{53}	821	390.49	-246.3	-52.57
d1	2.0	RI	h1	1	(0.15, 0.5)	{53}	821	390.49	-287.35	-72.09
d1	2.0	RI	h1	1	(0.15, 0.55)	{53}	821	390.49	-328.4	-91.62
d1	2.0	RI	h1	1	(0.15, 0.6)	{53}	821	390.49	-369.45	-111.14
d1	2.0	RI	h1	1	(0.15, 0.65)	{53}	821	390.49	-410.5	-130.67
d1	2.0	RI	h1	1	(0.15, 0.7)	{53}	821	390.49	-451.55	-150.19
d1	2.0	RI	h1	1	(0.15, 0.75)	{53}	821	390.49	-492.6	-169.72
d1	2.0	RI	h1	1	(0.15, 0.8)	{53}	821	390.49	-533.65	-189.24
d1	2.0	RI	h1	1	(0.15, 0.85)	{53}	821	390.49	-574.7	-208.77
d1	2.0	RI	h1	1	(0.15, 0.9)	{53}	821	390.49	-615.75	-228.29
d1	2.0	RI	h1	1	(0.15, 0.95)	{53}	821	390.49	-656.8	-247.81
d1	2.0	RI	h1	1	(0.15, 1.0)	{53}	821	390.49	-697.85	-267.34
d1	2.0	RI	h1	1	(0.2, 0.0)	{53}	821	390.49	164.2	164.2
d1	2.0	RI	h1	1	(0.2, 0.05)	{53}	821	390.49	123.15	144.68
d1	2.0	RI	h1	1	(0.2, 0.1)	{53}	821	390.49	82.1	125.15
d1	2.0	RI	h1	1	(0.2, 0.15)	{53}	821	390.49	41.05	105.63
d1	2.0	RI	h1	1	(0.2, 0.2)	{53}	821	390.49	0.0	86.1
d1	2.0	RI	h1	1	(0.2, 0.25)	{53}	821	390.49	-41.05	66.58
d1	2.0	RI	h1	1	(0.2, 0.3)	{53}	821	390.49	-82.1	47.05
d1	2.0	RI	h1	1	(0.2, 0.35)	{53}	821	390.49	-123.15	27.53
d1	2.0	RI	h1	1	(0.2, 0.4)	{53}	821	390.49	-164.2	8.0
d1	2.0	RI	h1	1	(0.2, 0.45)	{53}	821	390.49	-205.25	-11.52
d1	2.0	RI	h1	1	(0.2, 0.5)	{53}	821	390.49	-246.3	-31.04
d1	2.0	RI	h1	1	(0.2, 0.55)	{53}	821	390.49	-287.35	-50.57
d1	2.0	RI	h1	1	(0.2, 0.6)	{53}	821	390.49	-328.4	-70.09
d1	2.0	RI	h1	1	(0.2, 0.65)	{53}	821	390.49	-369.45	-89.62
d1	2.0	RI	h1	1	(0.2, 0.7)	{53}	821	390.49	-410.5	-109.14
d1	2.0	RI	h1	1	(0.2, 0.75)	{53}	821	390.49	-451.55	-128.67
d1	2.0	RI	h1	1	(0.2, 0.8)	{53}	821	390.49	-492.6	-148.19
d1	2.0	RI	h1	1	(0.2, 0.85)	{53}	821	390.49	-533.65	-167.72
d1	2.0	RI	h1	1	(0.2, 0.9)	{53}	821	390.49	-574.7	-187.24
d1	2.0	RI	h1	1	(0.2, 0.95)	{53}	821	390.49	-615.75	-206.76
d1	2.0	RI	h1	1	(0.2, 1.0)	{53}	821	390.49	-656.8	-226.29
d1	2.0	RI	h1	1	(0.25, 0.0)	{53}	821	390.49	205.25	205.25
d1	2.0	RI	h1	1	(0.25, 0.05)	{53}	821	390.49	164.2	185.73
d1	2.0	RI	h1	1	(0.25, 0.1)	{53}	821	390.49	123.15	166.2
d1	2.0	RI	h1	1	(0.25, 0.15)	{53}	821	390.49	82.1	146.68
d1	2.0	RI	h1	1	(0.25, 0.2)	{53}	821	390.49	41.05	127.15
d1	2.0	RI	h1	1	(0.25, 0.25)	{53}	821	390.49	0.0	107.63
d1	2.0	RI	h1	1	(0.25, 0.3)	{53}	821	390.49	-41.05	88.1
d1	2.0	RI	h1	1	(0.25, 0.35)	{53}	821	390.49	-82.1	68.58
d1	2.0	RI	h1	1	(0.25, 0.4)	{53}	821	390.49	-123.15	49.05
d1	2.0	RI	h1	1	(0.25, 0.45)	{53}	821	390.49	-164.2	29.53
d1	2.0	RI	h1	1	(0.25, 0.5)	{53}	821	390.49	-205.25	10.01
d1	2.0	RI	h1	1	(0.25, 0.55)	{53}	821	390.49	-246.3	-9.52
d1	2.0	RI	h1	1	(0.25, 0.6)	{53}	821	390.49	-287.35	-29.04
d1	2.0	RI	h1	1	(0.25, 0.65)	{53}	821	390.49	-328.4	-48.57
d1	2.0	RI	h1	1	(0.25, 0.7)	{53}	821	390.49	-369.45	-68.09
d1	2.0	RI	h1	1	(0.25, 0.75)	{53}	821	390.49	-410.5	-87.62
d1	2.0	RI	h1	1	(0.25, 0.8)	{53}	821	390.49	-451.55	-107.14
d1	2.0	RI	h1	1	(0.25, 0.85)	{53}	821	390.49	-492.6	-126.67
d1	2.0	RI	h1	1	(0.25, 0.9)	{53}	821	390.49	-533.65	-146.19
d1	2.0	RI	h1	1	(0.25, 0.95)	{53}	821	390.49	-574.7	-165.71
d1	2.0	RI	h1	1	(0.25, 1.0)	{53}	821	390.49	-615.75	-185.24
d1	2.0	RI	h1	1	(0.3, 0.0)	{53}	793	383.06	237.9	237.9
d1	2.0	RI	h1	1	(0.3, 0.05)	{53}	793	383.06	198.25	218.75
d1	2.0	RI	h1	1	(0.3, 0.1)	{53}	793	383.06	158.6	199.59
d1	2.0	RI	h1	1	(0.3, 0.15)	{53}	793	383.06	118.95	180.44
d1	2.0	RI	h1	1	(0.3, 0.2)	{53}	793	383.06	79.3	161.29
d1	2.0	RI	h1	1	(0.3, 0.25)	{53}	793	383.06	39.65	142.14
d1	2.0	RI	h1	1	(0.3, 0.3)	{53}	793	383.06	0.0	122.98
d1	2.0	RI	h1	1	(0.3, 0.35)	{53}	793	383.06	-39.65	103.83
d1	2.0	RI	h1	1	(0.3, 0.4)	{53}	793	383.06	-79.3	84.68
d1	2.0	RI	h1	1	(0.3, 0.45)	{53}	793	383.06	-118.95	65.52
d1	2.0	RI	h1	1	(0.3, 0.5)	{53}	793	383.06	-158.6	46.37
d1	2.0	RI	h1	1	(0.3, 0.55)	{53}	793	383.06	-198.25	27.22
d1	2.0	RI	h1	1	(0.3, 0.6)	{53}	793	383.06	-237.9	8.06
d1	2.0	RI	h1	1	(0.3, 0.65)	{53}	793	383.06	-277.55	-11.09
d1	2.0	RI	h1	1	(0.3, 0.7)	{53}	793	383.06	-317.2	-30.24
d1	2.0	RI	h1	1	(0.3, 0.75)	{53}	793	383.06	-356.85	-49.39
d1	2.0	RI	h1	1	(0.3, 0.8)	{53}	793	383.06	-396.5	-68.55
d1	2.0	RI	h1	1	(0.3, 0.85)	{53}	793	383.06	-436.15	-87.7
d1	2.0	RI	h1	1	(0.3, 0.9)	{53}	793	383.06	-475.8	-106.85
d1	2.0	RI	h1	1	(0.3, 0.95)	{53}	793	383.06	-515.45	-126.01
d1	2.0	RI	h1	1	(0.3, 1.0)	{53}	793	383.06	-555.1	-145.16
d1	2.0	RI	h1	1	(0.35, 0.0)	{53}	744	367.91	260.4	260.4
d1	2.0	RI	h1	1	(0.35, 0.05)	{53}	744	367.91	223.2	242.0
d1	2.0	RI	h1	1	(0.35, 0.1)	{53}	744	367.91	186.0	223.61
d1	2.0	RI	h1	1	(0.35, 0.15)	{53}	744	367.91	148.8	205.21
d1	2.0	RI	h1	1	(0.35, 0.2)	{53}	744	367.91	111.6	186.82
d1	2.0	RI	h1	1	(0.35, 0.25)	{53}	744	367.91	74.4	168.42
d1	2.0	RI	h1	1	(0.35, 0.3)	{53}	744	367.91	37.2	150.03
d1	2.0	RI	h1	1	(0.35, 0.35)	{53}	744	367.91	0.0	131.63
d1	2.0	RI	h1	1	(0.35, 0.4)	{53}	744	367.91	-37.2	113.24
d1	2.0	RI	h1	1	(0.35, 0.45)	{53}	744	367.91	-74.4	94.84
d1	2.0	RI	h1	1	(0.35, 0.5)	{53}	744	367.91	-111.6	76.45
d1	2.0	RI	h1	1	(0.35, 0.55)	{53}	744	367.91	-148.8	58.05
d1	2.0	RI	h1	1	(0.35, 0.6)	{53}	744	367.91	-186.0	39.65
d1	2.0	RI	h1	1	(0.35, 0.65)	{53}	744	367.91	-223.2	21.26
d1	2.0	RI	h1	1	(0.35, 0.7)	{53}	744	367.91	-260.4	2.86
d1	2.0	RI	h1	1	(0.35, 0.75)	{53}	744	367.91	-297.6	-15.53
d1	2.0	RI	h1	1	(0.35, 0.8)	{53}	744	367.91	-334.8	-33.93
d1	2.0	RI	h1	1	(0.35, 0.85)	{53}	744	367.91	-372.0	-52.32
d1	2.0	RI	h1	1	(0.35, 0.9)	{53}	744	367.91	-409.2	-70.72
d1	2.0	RI	h1	1	(0.35, 0.95)	{53}	744	367.91	-446.4	-89.11
d1	2.0	RI	h1	1	(0.35, 1.0)	{53}	744	367.91	-483.6	-107.51
d1	2.0	RI	h1	1	(0.4, 0.0)	{53}	655	334.31	262.0	262.0
d1	2.0	RI	h1	1	(0.4, 0.05)	{53}	655	334.31	229.25	245.28
d1	2.0	RI	h1	1	(0.4, 0.1)	{53}	655	334.31	196.5	228.57
d1	2.0	RI	h1	1	(0.4, 0.15)	{53}	655	334.31	163.75	211.85
d1	2.0	RI	h1	1	(0.4, 0.2)	{53}	655	334.31	131.0	195.14
d1	2.0	RI	h1	1	(0.4, 0.25)	{53}	655	334.31	98.25	178.42
d1	2.0	RI	h1	1	(0.4, 0.3)	{53}	655	334.31	65.5	161.71
d1	2.0	RI	h1	1	(0.4, 0.35)	{53}	655	334.31	32.75	144.99
d1	2.0	RI	h1	1	(0.4, 0.4)	{53}	655	334.31	0.0	128.27
d1	2.0	RI	h1	1	(0.4, 0.45)	{53}	655	334.31	-32.75	111.56
d1	2.0	RI	h1	1	(0.4, 0.5)	{53}	655	334.31	-65.5	94.84
d1	2.0	RI	h1	1	(0.4, 0.55)	{53}	655	334.31	-98.25	78.13
d1	2.0	RI	h1	1	(0.4, 0.6)	{53}	655	334.31	-131.0	61.41
d1	2.0	RI	h1	1	(0.4, 0.65)	{53}	655	334.31	-163.75	44.7
d1	2.0	RI	h1	1	(0.4, 0.7)	{53}	655	334.31	-196.5	27.98
d1	2.0	RI	h1	1	(0.4, 0.75)	{53}	655	334.31	-229.25	11.26
d1	2.0	RI	h1	1	(0.4, 0.8)	{53}	655	334.31	-262.0	-5.45
d1	2.0	RI	h1	1	(0.4, 0.85)	{53}	655	334.31	-294.75	-22.17
d1	2.0	RI	h1	1	(0.4, 0.9)	{53}	655	334.31	-327.5	-38.88
d1	2.0	RI	h1	1	(0.4, 0.95)	{53}	655	334.31	-360.25	-55.6
d1	2.0	RI	h1	1	(0.4, 1.0)	{53}	655	334.31	-393.0	-72.31
d1	2.0	RI	h1	1	(0.45, 0.0)	{53}	404	227.9	181.8	181.8
d1	2.0	RI	h1	1	(0.45, 0.05)	{53}	404	227.9	161.6	170.4
d1	2.0	RI	h1	1	(0.45, 0.1)	{53}	404	227.9	141.4	159.01
d1	2.0	RI	h1	1	(0.45, 0.15)	{53}	404	227.9	121.2	147.61
d1	2.0	RI	h1	1	(0.45, 0.2)	{53}	404	227.9	101.0	136.22
d1	2.0	RI	h1	1	(0.45, 0.25)	{53}	404	227.9	80.8	124.82
d1	2.0	RI	h1	1	(0.45, 0.3)	{53}	404	227.9	60.6	113.43
d1	2.0	RI	h1	1	(0.45, 0.35)	{53}	404	227.9	40.4	102.03
d1	2.0	RI	h1	1	(0.45, 0.4)	{53}	404	227.9	20.2	90.64
d1	2.0	RI	h1	1	(0.45, 0.45)	{53}	404	227.9	0.0	79.24
d1	2.0	RI	h1	1	(0.45, 0.5)	{53}	404	227.9	-20.2	67.85
d1	2.0	RI	h1	1	(0.45, 0.55)	{53}	404	227.9	-40.4	56.45
d1	2.0	RI	h1	1	(0.45, 0.6)	{53}	404	227.9	-60.6	45.06
d1	2.0	RI	h1	1	(0.45, 0.65)	{53}	404	227.9	-80.8	33.66
d1	2.0	RI	h1	1	(0.45, 0.7)	{53}	404	227.9	-101.0	22.27
d1	2.0	RI	h1	1	(0.45, 0.75)	{53}	404	227.9	-121.2	10.87
d1	2.0	RI	h1	1	(0.45, 0.8)	{53}	404	227.9	-141.4	-0.52
d1	2.0	RI	h1	1	(0.45, 0.85)	{53}	404	227.9	-161.6	-11.92
d1	2.0	RI	h1	1	(0.45, 0.9)	{53}	404	227.9	-181.8	-23.31
d1	2.0	RI	h1	1	(0.45, 0.95)	{53}	404	227.9	-202.0	-34.71
d1	2.0	RI	h1	1	(0.45, 1.0)	{53}	404	227.9	-222.2	-46.1
d1	2.0	RI	h1	1	(0.5, 0.0)	{53}	272	163.41	136.0	136.0
d1	2.0	RI	h1	1	(0.5, 0.05)	{53}	272	163.41	122.4	127.83
d1	2.0	RI	h1	1	(0.5, 0.1)	{53}	272	163.41	108.8	119.66
d1	2.0	RI	h1	1	(0.5, 0.15)	{53}	272	163.41	95.2	111.49
d1	2.0	RI	h1	1	(0.5, 0.2)	{53}	272	163.41	81.6	103.32
d1	2.0	RI	h1	1	(0.5, 0.25)	{53}	272	163.41	68.0	95.15
d1	2.0	RI	h1	1	(0.5, 0.3)	{53}	272	163.41	54.4	86.98
d1	2.0	RI	h1	1	(0.5, 0.35)	{53}	272	163.41	40.8	78.81
d1	2.0	RI	h1	1	(0.5, 0.4)	{53}	272	163.41	27.2	70.64
d1	2.0	RI	h1	1	(0.5, 0.45)	{53}	272	163.41	13.6	62.47
d1	2.0	RI	h1	1	(0.5, 0.5)	{53}	272	163.41	0.0	54.3
d1	2.0	RI	h1	1	(0.5, 0.55)	{53}	272	163.41	-13.6	46.12
d1	2.0	RI	h1	1	(0.5, 0.6)	{53}	272	163.41	-27.2	37.95
d1	2.0	RI	h1	1	(0.5, 0.65)	{53}	272	163.41	-40.8	29.78
d1	2.0	RI	h1	1	(0.5, 0.7)	{53}	272	163.41	-54.4	21.61
d1	2.0	RI	h1	1	(0.5, 0.75)	{53}	272	163.41	-68.0	13.44
d1	2.0	RI	h1	1	(0.5, 0.8)	{53}	272	163.41	-81.6	5.27
d1	2.0	RI	h1	1	(0.5, 0.85)	{53}	272	163.41	-95.2	-2.9
d1	2.0	RI	h1	1	(0.5, 0.9)	{53}	272	163.41	-108.8	-11.07
d1	2.0	RI	h1	1	(0.5, 0.95)	{53}	272	163.41	-122.4	-19.24
d1	2.0	RI	h1	1	(0.5, 1.0)	{53}	272	163.41	-136.0	-27.41
d1	2.0	RI	h1	1	(0.55, 0.0)	{53}	184	118.13	101.2	101.2
d1	2.0	RI	h1	1	(0.55, 0.05)	{53}	184	118.13	92.0	95.29
d1	2.0	RI	h1	1	(0.55, 0.1)	{53}	184	118.13	82.8	89.39
d1	2.0	RI	h1	1	(0.55, 0.15)	{53}	184	118.13	73.6	83.48
d1	2.0	RI	h1	1	(0.55, 0.2)	{53}	184	118.13	64.4	77.57
d1	2.0	RI	h1	1	(0.55, 0.25)	{53}	184	118.13	55.2	71.67
d1	2.0	RI	h1	1	(0.55, 0.3)	{53}	184	118.13	46.0	65.76
d1	2.0	RI	h1	1	(0.55, 0.35)	{53}	184	118.13	36.8	59.86
d1	2.0	RI	h1	1	(0.55, 0.4)	{53}	184	118.13	27.6	53.95
d1	2.0	RI	h1	1	(0.55, 0.45)	{53}	184	118.13	18.4	48.04
d1	2.0	RI	h1	1	(0.55, 0.5)	{53}	184	118.13	9.2	42.14
d1	2.0	RI	h1	1	(0.55, 0.55)	{53}	184	118.13	0.0	36.23
d1	2.0	RI	h1	1	(0.55, 0.6)	{53}	184	118.13	-9.2	30.32
d1	2.0	RI	h1	1	(0.55, 0.65)	{53}	184	118.13	-18.4	24.42
d1	2.0	RI	h1	1	(0.55, 0.7)	{53}	184	118.13	-27.6	18.51
d1	2.0	RI	h1	1	(0.55, 0.75)	{53}	184	118.13	-36.8	12.6
d1	2.0	RI	h1	1	(0.55, 0.8)	{53}	184	118.13	-46.0	6.7
d1	2.0	RI	h1	1	(0.55, 0.85)	{53}	184	118.13	-55.2	0.79
d1	2.0	RI	h1	1	(0.55, 0.9)	{53}	184	118.13	-64.4	-5.11
d1	2.0	RI	h1	1	(0.55, 0.95)	{53}	184	118.13	-73.6	-11.02
d1	2.0	RI	h1	1	(0.55, 1.0)	{53}	184	118.13	-82.8	-16.93
d1	2.0	RI	h1	1	(0.6, 0.0)	{53}	123	82.6	73.8	73.8
d1	2.0	RI	h1	1	(0.6, 0.05)	{53}	123	82.6	67.65	69.67
d1	2.0	RI	h1	1	(0.6, 0.1)	{53}	123	82.6	61.5	65.54
d1	2.0	RI	h1	1	(0.6, 0.15)	{53}	123	82.6	55.35	61.41
d1	2.0	RI	h1	1	(0.6, 0.2)	{53}	123	82.6	49.2	57.28
d1	2.0	RI	h1	1	(0.6, 0.25)	{53}	123	82.6	43.05	53.15
d1	2.0	RI	h1	1	(0.6, 0.3)	{53}	123	82.6	36.9	49.02
d1	2.0	RI	h1	1	(0.6, 0.35)	{53}	123	82.6	30.75	44.89
d1	2.0	RI	h1	1	(0.6, 0.4)	{53}	123	82.6	24.6	40.76
d1	2.0	RI	h1	1	(0.6, 0.45)	{53}	123	82.6	18.45	36.63
d1	2.0	RI	h1	1	(0.6, 0.5)	{53}	123	82.6	12.3	32.5
d1	2.0	RI	h1	1	(0.6, 0.55)	{53}	123	82.6	6.15	28.37
d1	2.0	RI	h1	1	(0.6, 0.6)	{53}	123	82.6	0.0	24.24
d1	2.0	RI	h1	1	(0.6, 0.65)	{53}	123	82.6	-6.15	20.11
d1	2.0	RI	h1	1	(0.6, 0.7)	{53}	123	82.6	-12.3	15.98
d1	2.0	RI	h1	1	(0.6, 0.75)	{53}	123	82.6	-18.45	11.85
d1	2.0	RI	h1	1	(0.6, 0.8)	{53}	123	82.6	-24.6	7.72
d1	2.0	RI	h1	1	(0.6, 0.85)	{53}	123	82.6	-30.75	3.59
d1	2.0	RI	h1	1	(0.6, 0.9)	{53}	123	82.6	-36.9	-0.54
d1	2.0	RI	h1	1	(0.6, 0.95)	{53}	123	82.6	-43.05	-4.67
d1	2.0	RI	h1	1	(0.6, 1.0)	{53}	123	82.6	-49.2	-8.8
d1	2.0	RI	h1	1	(0.65, 0.0)	{53}	52	39.0	33.8	33.8
d1	2.0	RI	h1	1	(0.65, 0.05)	{53}	52	39.0	31.2	31.85
d1	2.0	RI	h1	1	(0.65, 0.1)	{53}	52	39.0	28.6	29.9
d1	2.0	RI	h1	1	(0.65, 0.15)	{53}	52	39.0	26.0	27.95
d1	2.0	RI	h1	1	(0.65, 0.2)	{53}	52	39.0	23.4	26.0
d1	2.0	RI	h1	1	(0.65, 0.25)	{53}	52	39.0	20.8	24.05
d1	2.0	RI	h1	1	(0.65, 0.3)	{53}	52	39.0	18.2	22.1
d1	2.0	RI	h1	1	(0.65, 0.35)	{53}	52	39.0	15.6	20.15
d1	2.0	RI	h1	1	(0.65, 0.4)	{53}	52	39.0	13.0	18.2
d1	2.0	RI	h1	1	(0.65, 0.45)	{53}	52	39.0	10.4	16.25
d1	2.0	RI	h1	1	(0.65, 0.5)	{53}	52	39.0	7.8	14.3
d1	2.0	RI	h1	1	(0.65, 0.55)	{53}	52	39.0	5.2	12.35
d1	2.0	RI	h1	1	(0.65, 0.6)	{53}	52	39.0	2.6	10.4
d1	2.0	RI	h1	1	(0.65, 0.65)	{53}	52	39.0	0.0	8.45
d1	2.0	RI	h1	1	(0.65, 0.7)	{53}	52	39.0	-2.6	6.5
d1	2.0	RI	h1	1	(0.65, 0.75)	{53}	52	39.0	-5.2	4.55
d1	2.0	RI	h1	1	(0.65, 0.8)	{53}	52	39.0	-7.8	2.6
d1	2.0	RI	h1	1	(0.65, 0.85)	{53}	52	39.0	-10.4	0.65
d1	2.0	RI	h1	1	(0.65, 0.9)	{53}	52	39.0	-13.0	-1.3
d1	2.0	RI	h1	1	(0.65, 0.95)	{53}	52	39.0	-15.6	-3.25
d1	2.0	RI	h1	1	(0.65, 1.0)	{53}	52	39.0	-18.2	-5.2
d1	2.0	RI	h1	1	(0.7, 0.0)	{53}	39	30.36	27.3	27.3
d1	2.0	RI	h1	1	(0.7, 0.05)	{53}	39	30.36	25.35	25.78
d1	2.0	RI	h1	1	(0.7, 0.1)	{53}	39	30.36	23.4	24.26
d1	2.0	RI	h1	1	(0.7, 0.15)	{53}	39	30.36	21.45	22.75
d1	2.0	RI	h1	1	(0.7, 0.2)	{53}	39	30.36	19.5	21.23
d1	2.0	RI	h1	1	(0.7, 0.25)	{53}	39	30.36	17.55	19.71
d1	2.0	RI	h1	1	(0.7, 0.3)	{53}	39	30.36	15.6	18.19
d1	2.0	RI	h1	1	(0.7, 0.35)	{53}	39	30.36	13.65	16.67
d1	2.0	RI	h1	1	(0.7, 0.4)	{53}	39	30.36	11.7	15.16
d1	2.0	RI	h1	1	(0.7, 0.45)	{53}	39	30.36	9.75	13.64
d1	2.0	RI	h1	1	(0.7, 0.5)	{53}	39	30.36	7.8	12.12
d1	2.0	RI	h1	1	(0.7, 0.55)	{53}	39	30.36	5.85	10.6
d1	2.0	RI	h1	1	(0.7, 0.6)	{53}	39	30.36	3.9	9.08
d1	2.0	RI	h1	1	(0.7, 0.65)	{53}	39	30.36	1.95	7.56
d1	2.0	RI	h1	1	(0.7, 0.7)	{53}	39	30.36	0.0	6.05
d1	2.0	RI	h1	1	(0.7, 0.75)	{53}	39	30.36	-1.95	4.53
d1	2.0	RI	h1	1	(0.7, 0.8)	{53}	39	30.36	-3.9	3.01
d1	2.0	RI	h1	1	(0.7, 0.85)	{53}	39	30.36	-5.85	1.49
d1	2.0	RI	h1	1	(0.7, 0.9)	{53}	39	30.36	-7.8	-0.03
d1	2.0	RI	h1	1	(0.7, 0.95)	{53}	39	30.36	-9.75	-1.54
d1	2.0	RI	h1	1	(0.7, 1.0)	{53}	39	30.36	-11.7	-3.06
d1	2.0	RI	h1	1	(0.75, 0.0)	{53}	26	21.04	19.5	19.5
d1	2.0	RI	h1	1	(0.75, 0.05)	{53}	26	21.04	18.2	18.45
d1	2.0	RI	h1	1	(0.75, 0.1)	{53}	26	21.04	16.9	17.4
d1	2.0	RI	h1	1	(0.75, 0.15)	{53}	26	21.04	15.6	16.34
d1	2.0	RI	h1	1	(0.75, 0.2)	{53}	26	21.04	14.3	15.29
d1	2.0	RI	h1	1	(0.75, 0.25)	{53}	26	21.04	13.0	14.24
d1	2.0	RI	h1	1	(0.75, 0.3)	{53}	26	21.04	11.7	13.19
d1	2.0	RI	h1	1	(0.75, 0.35)	{53}	26	21.04	10.4	12.13
d1	2.0	RI	h1	1	(0.75, 0.4)	{53}	26	21.04	9.1	11.08
d1	2.0	RI	h1	1	(0.75, 0.45)	{53}	26	21.04	7.8	10.03
d1	2.0	RI	h1	1	(0.75, 0.5)	{53}	26	21.04	6.5	8.98
d1	2.0	RI	h1	1	(0.75, 0.55)	{53}	26	21.04	5.2	7.93
d1	2.0	RI	h1	1	(0.75, 0.6)	{53}	26	21.04	3.9	6.87
d1	2.0	RI	h1	1	(0.75, 0.65)	{53}	26	21.04	2.6	5.82
d1	2.0	RI	h1	1	(0.75, 0.7)	{53}	26	21.04	1.3	4.77
d1	2.0	RI	h1	1	(0.75, 0.75)	{53}	26	21.04	0.0	3.72
d1	2.0	RI	h1	1	(0.75, 0.8)	{53}	26	21.04	-1.3	2.67
d1	2.0	RI	h1	1	(0.75, 0.85)	{53}	26	21.04	-2.6	1.61
d1	2.0	RI	h1	1	(0.75, 0.9)	{53}	26	21.04	-3.9	0.56
d1	2.0	RI	h1	1	(0.75, 0.95)	{53}	26	21.04	-5.2	-0.49
d1	2.0	RI	h1	1	(0.75, 1.0)	{53}	26	21.04	-6.5	-1.54
d1	2.0	RI	h1	1	(0.8, 0.0)	{53}	9	8.14	7.2	7.2
d1	2.0	RI	h1	1	(0.8, 0.05)	{53}	9	8.14	6.75	6.79
d1	2.0	RI	h1	1	(0.8, 0.1)	{53}	9	8.14	6.3	6.39
d1	2.0	RI	h1	1	(0.8, 0.15)	{53}	9	8.14	5.85	5.98
d1	2.0	RI	h1	1	(0.8, 0.2)	{53}	9	8.14	5.4	5.57
d1	2.0	RI	h1	1	(0.8, 0.25)	{53}	9	8.14	4.95	5.16
d1	2.0	RI	h1	1	(0.8, 0.3)	{53}	9	8.14	4.5	4.76
d1	2.0	RI	h1	1	(0.8, 0.35)	{53}	9	8.14	4.05	4.35
d1	2.0	RI	h1	1	(0.8, 0.4)	{53}	9	8.14	3.6	3.94
d1	2.0	RI	h1	1	(0.8, 0.45)	{53}	9	8.14	3.15	3.54
d1	2.0	RI	h1	1	(0.8, 0.5)	{53}	9	8.14	2.7	3.13
d1	2.0	RI	h1	1	(0.8, 0.55)	{53}	9	8.14	2.25	2.72
d1	2.0	RI	h1	1	(0.8, 0.6)	{53}	9	8.14	1.8	2.31
d1	2.0	RI	h1	1	(0.8, 0.65)	{53}	9	8.14	1.35	1.91
d1	2.0	RI	h1	1	(0.8, 0.7)	{53}	9	8.14	0.9	1.5
d1	2.0	RI	h1	1	(0.8, 0.75)	{53}	9	8.14	0.45	1.09
d1	2.0	RI	h1	1	(0.8, 0.8)	{53}	9	8.14	0.0	0.69
d1	2.0	RI	h1	1	(0.8, 0.85)	{53}	9	8.14	-0.45	0.28
d1	2.0	RI	h1	1	(0.8, 0.9)	{53}	9	8.14	-0.9	-0.13
d1	2.0	RI	h1	1	(0.8, 0.95)	{53}	9	8.14	-1.35	-0.54
d1	2.0	RI	h1	1	(0.8, 1.0)	{53}	9	8.14	-1.8	-0.94
d1	2.0	RI	h1	1	(0.85, 0.0)	{53}	9	8.14	7.65	7.65
